word	types	reference
paucken	 bibel	['Ps_150']
und	 bibel	['Ps_150']
reihen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
seiten	 bibel	['Ps_150']
und	 bibel	['Ps_150']
pfeiffen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
hellen	 bibel	['Ps_150']
cymbelen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
wollklingenden	 bibel	['Ps_150']
cymbeln	 bibel	['Ps_150']
alles		[]
was		[]
odem		[]
hat		[]
lobe		[]
den		[]
herren		[]
halleluja		[]
wjr		[]
lesen		[]
im		[]
büchlein		[]
nehemiae	 bibel	['Neh_8']
c	 bibel	['Neh_8']
8	 bibel	['Neh_8']
als		[]
die		[]
übrigen		[]
des		[]
volcks		[]
jsrael		[]
und		[]
juda		[]
wiederkommen		[]
waren		[]
aus		[]
der		[]
babylonischen		[]
gefängnis		[]
und		[]
die		[]
stadt		[]
jerusalem		[]
kümmerlich		[]
wiederum		[]
erbauet		[]
hatten		[]
kamen		[]
sie		[]
zusammen		[]
im		[]
siebenden		[]
monden		[]
zu		[]
jerusalem		[]
und		[]
das		[]
gantze		[]
volck		[]
versamlete		[]
sich		[]
wie		[]
ein		[]
mann		[]
und		[]
sprachen		[]
zu		[]
esra		[]
dem		[]
schrifftgelährten		[]
daß		[]
er		[]
das		[]
gesetzbuch		[]
mose		[]
hohlete		[]
daß		[]
der		[]
herr		[]
jsrael		[]
gebohten		[]
hatte		[]
da		[]
sie		[]
nun		[]
die		[]
worte		[]
des		[]
gesetzes		[]
höreten		[]
weinete		[]
alles		[]
volck		[]
also		[]
das		[]
nehemia		[]
und		[]
esra		[]
der		[]
priester		[]
der		[]
schrifftgelehrte		[]
und		[]
die		[]
leviten		[]
alles		[]
volck		[]
stillen		[]
musten		[]
und		[]
sagen		[]
dieser	 bibel	['Neh_8-9']
tag	 bibel	['Neh_8-9']
ist	 bibel	['Neh_8-9']
heilig	 bibel	['Neh_8-9']
unserm	 bibel	['Neh_8-9']
herren	 bibel	['Neh_8-9']
drum	 bibel	['Neh_8-9']
bekümmert	 bibel	['Neh_8-9']
